,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25,C4frac,g1,lpx,psi50X,gpmax,C,bexp,bc,R2_VOD,R2_ET,N_VOD,N_ET,obsfilter,lcfilter
8679,8679,8679,8679,209,254,86.0,8.0,6.0,1.0,2.761882963302071,BWk,7,3.0,54.0,0.0,3.810128093394191,2.8222324423042306,7.060107367446063,3.0426480383415995,22.638868068271716,1.9174550286889358,0.12088355290023893,-40.60294395973287,-3.7566230535613245,880.0,87.0,1,0
8680,8680,8680,8680,209,255,86.0,8.0,6.0,1.0,2.6092927443351077,BWk,7,3.0,54.0,0.0,9.803870825074256,0.030908002773273116,0.9054336474270842,0.660840209195025,22.802352652575884,1.5102677209069677,0.5438408245300166,-44.33436024186258,-2.137591265505903,883.0,87.0,1,0
8681,8681,8681,8681,209,256,86.0,8.0,6.0,1.0,2.5787747005417145,BSk,7,3.0,54.0,0.0,9.938965187321697,0.10984990400923869,0.28364494154091147,0.17810310904593818,14.206486250947783,1.5687611582075387,0.6810522091360175,0.617597117678244,-1.1893501277854828,845.0,89.0,1,0
8682,8682,8682,8682,209,257,86.0,8.0,6.0,1.0,2.9144731822690337,BSk,7,3.0,54.0,0.0,0.3810927230354071,0.06353013435146307,0.763152727138304,3.6822299328119517,9.437707727991738,4.0434910405144535,0.14954068931060469,0.5735852210615764,-5.381037887413168,830.0,84.0,1,0
8683,8683,8683,8683,209,258,86.0,8.0,6.0,1.0,3.0518043793393304,BSk,7,3.0,54.0,0.0,9.819474477808573,0.4840044342708821,1.4362613404969156,0.05422172594157829,4.600724614837317,1.6373143708755666,0.4779252214433286,0.5754060237090199,-1.1534790773951058,900.0,81.0,1,0
8684,8684,8684,8684,209,259,86.0,8.0,6.0,1.0,3.2501716639963547,BSk,7,3.0,54.0,0.0,9.879496799895911,0.5672663618182101,3.853646461298345,0.039906292392713684,2.6192252972064516,9.91837335621858,0.337984592188745,0.6047001527228263,-14.254049065545594,937.0,89.0,1,0
8685,8685,8685,8685,209,260,86.0,8.0,6.0,1.0,3.4485389486534364,BSk,7,3.0,54.0,99.96,9.754421731623648,0.26103300776074806,10.054212846106259,0.08251235518584096,5.761231558349255,1.6034341483327137,0.5593760012422926,0.556872358868524,-2.5490475157464,927.0,85.0,1,1
8686,8686,8686,8686,209,261,86.0,8.0,6.0,1.0,3.8223849851224823,BSk,7,3.0,54.0,99.96,8.09184727802901,0.6106646430824564,1.0148405296957559,0.0685978943702874,7.589358035155628,1.695011337228951,0.5850495363821772,0.509820173321733,-1.2701595113781137,920.0,88.0,1,1
8687,8687,8687,8687,209,262,86.0,8.0,6.0,1.0,4.516670481422182,BSk,7,3.0,54.0,99.96,1.4800720624605266,1.4094616838310396,9.080015681063207,0.7134072781458457,11.02579681831338,2.9324587718696935,0.09291743180214264,0.49423294874765855,-1.1660636434954372,855.0,86.0,1,1
8688,8688,8688,8688,209,263,41.0,36.0,23.0,4.0,4.913405050736287,BSk,7,3.0,54.0,99.96,1.2550321622696434,4.108358201235699,8.403866381105196,1.1996984264717938,20.744675525020504,1.755083484970256,0.10106820960523127,0.4135772127813052,-0.09468791450240488,793.0,81.0,1,1
8689,8689,8689,8689,209,264,41.0,36.0,23.0,4.0,4.753185320820961,BSk,7,3.0,54.0,0.05,5.238614621084981,2.0321789621627766,2.1413259903351136,0.15725246521494946,20.54629066770177,9.985079350215969,0.35597222452203636,0.15030081748159618,-0.43539545917246425,858.0,82.0,1,0
8690,8690,8690,8690,209,265,41.0,36.0,23.0,4.0,4.6540016784924205,BSk,10,6.0,62.2,0.05,2.696265688242156,5.324915325816793,7.539958800744687,0.16941170154840623,14.952128639052074,9.985524614809444,0.350458180290668,0.02760709804763528,-0.36072423885055804,871.0,83.0,1,0
8697,8697,8697,8697,209,272,86.0,8.0,6.0,1.0,3.6392767223621263,BSk,7,3.0,54.0,0.0,7.8498193693682055,0.03983836172442851,1.2687534378602514,7.43709885233351,13.708723810256496,8.297109039185088,0.15077025464788196,0.043938031261466004,-0.14791705142121803,715.0,66.0,1,0
8699,8699,8699,8699,209,274,86.0,8.0,6.0,1.0,3.433279926756712,BSk,7,3.0,54.0,0.0,0.878343645333506,0.024967394724066186,2.0949319894200316,9.873284197652821e-05,19.44000547295177,2.210392953295349,0.08283341526743505,0.02075786298580229,-0.18093460500196668,833.0,85.0,1,0
8700,8700,8700,8700,209,275,86.0,8.0,6.0,1.0,2.5024795910582607,BSk,7,3.0,54.0,0.0,9.788804282329965,0.18952235616381413,1.1179027342220036,8.30655323066169,1.7753640121341776,9.982152947037624,0.17065742819294566,0.04328096515124391,-2.2481527968205683,809.0,87.0,1,0
8704,8704,8704,8704,209,279,86.0,8.0,6.0,1.0,2.2583352407111192,BSk,7,3.0,54.0,0.0,7.861495578834038,1.3767557028273785,5.305209579711186,0.05694381166424177,11.886506755907428,8.560226449171523,0.9564963149964547,0.18463942068168426,-8.332019341893908,869.0,85.0,1,0
8708,8708,8708,8708,209,283,86.0,8.0,6.0,1.0,2.9297322041657594,BSk,7,3.0,54.0,0.0,5.131387316037518,0.8312681872513871,3.0774444812371247,0.10937645883856151,21.108206946817088,3.207734753774174,0.0778626325278873,0.2580299809001644,-1.9019390487212742,852.0,83.0,1,0
8721,8721,8721,8721,209,302,86.0,8.0,6.0,1.0,1.0376134889754098,BSk,10,6.0,62.2,0.22,0.16721217984642917,0.3949873631858629,2.452525492502438,6.859503180892796,15.52264448019819,8.450440766749743,0.3828130749897267,0.07865264112718395,-0.14498226640894063,872.0,85.0,1,0
8722,8722,8722,8722,209,303,50.0,40.0,10.0,4.0,0.7019150072480898,BSk,10,6.0,62.2,0.22,0.863925917701194,7.565489718514776,11.531616569391808,4.619069353655675,0.11229013942688995,9.980747534474787,0.18014348595907367,0.08202352142518321,-1.5602974873133877,905.0,85.0,1,0
8724,8724,8724,8724,209,305,50.0,40.0,10.0,4.0,0.7019150072480898,BSk,10,6.0,62.2,49.83,2.7020810526326997,5.1568339807405374,6.424482482719443,4.867313648418438,4.078092077236612,3.392545425900799,0.04021934792206759,0.1952641219421617,-0.6934873075625152,892.0,93.0,1,1
8725,8725,8725,8725,209,306,50.0,40.0,10.0,4.0,3.0212863355459376,BSk,7,3.0,54.0,49.83,9.983689707904311,1.4097729384052682,1.863117401426174,7.526787166632096,0.07405014687943821,9.994254341623392,0.36568053477810936,0.30090495262410444,-1.1676578324504248,846.0,97.0,1,1
8726,8726,8726,8726,209,307,50.0,40.0,10.0,4.0,3.3569848172732577,BSk,10,6.0,62.2,49.83,0.4399352983913156,1.0395099060184227,3.1107922551778797,0.01700134500457255,20.330031498655437,9.973990422975419,0.023001298686254834,0.015636619083412073,-0.6624769041997762,888.0,95.0,1,1
8727,8727,8727,8727,209,308,86.0,8.0,6.0,1.0,0.8545052262150534,BSk,10,6.0,62.2,50.3,2.9616159620995397,4.833443405456297,9.860839321214392,5.81020023635732,1.397098381642517,6.523143705138283,0.048552595780530505,0.10217158869098852,-1.5638444883096843,879.0,92.0,1,1
8730,8730,8730,8730,209,311,75.0,15.0,10.0,2.0,1.4419775692378494,BSk,10,6.0,62.2,50.3,4.991060392129187,5.795977948720924,11.267137888720118,5.119148437887105,0.2707306154795,5.791092136977959,0.19008168921374843,0.033408573963502275,-0.19826261199937267,888.0,93.0,1,1
8758,8758,8758,8758,209,339,20.0,40.0,40.0,9.0,1.022354467078685,Cfa,10,6.0,62.2,53.58,1.2802440241789093,5.5043016811435095,8.728016073059171,0.2554676788872323,0.2031140233259758,4.928387840045277,0.6253888989932086,0.16217785389332595,-0.47775586803485925,950.0,91.0,1,1
8781,8781,8781,8781,209,373,86.0,8.0,6.0,1.0,4.982070649271408,Cfa,14,1.0,62.2,26.03,1.4009394498744265,5.979779200211223,7.160826989359035,3.007045428120367,6.231975901105573,9.056936683996318,0.16161375436070644,0.4334621196352494,-0.3269513804255102,909.0,93.0,1,1
8789,8789,8789,8789,209,381,86.0,8.0,6.0,1.0,2.8915846494240043,Cfa,14,1.0,62.2,8.77,3.6610160667065434,6.140278186820078,8.979502310894773,4.545988053486807,5.770335156056376,8.314397574308291,0.1641252633161237,0.4375669937418989,-0.19731174317391154,909.0,92.0,1,1
8799,8799,8799,8799,210,233,86.0,8.0,6.0,1.0,4.570077058060607,Csb,8,9.0,54.0,0.13,8.074624042743036,0.14741789694456592,0.17078356141981738,6.774073413457841,11.086585741041654,6.670545768506067,0.2545248534353774,0.8032351783343079,-0.006937838058793,1017.0,103.0,1,0
8807,8807,8807,8807,210,241,37.0,46.0,17.0,4.0,5.111772335393312,Csa,1,4.0,71.1,0.0,2.3966643055826395,3.43049485302602,5.593850091913991,0.07468828121548408,0.8828019877960996,5.41314045780775,0.3145844009133472,0.00041726985062795485,-0.33173120638171505,1003.0,97.0,1,0
8811,8811,8811,8811,210,245,26.0,63.0,11.0,3.0,1.1978332188907077,Dsc,7,3.0,54.0,0.01,1.5119453235639366,0.4528883387990179,4.5858733241973155,4.478556011776112,18.909299293723617,4.618118956306538,0.038790834519015556,0.0018945466945697875,-0.503170961150009,574.0,58.0,1,0
8814,8814,8814,8814,210,248,86.0,8.0,6.0,1.0,1.4496070801861831,BWk,7,3.0,54.0,0.0,9.695493025818699,0.15720510433940357,0.5008698220490108,0.14018279241887976,5.722377728779739,7.463568894378281,0.6857310832479862,0.4666203736065342,-8.248931055609384,873.0,93.0,1,0
8815,8815,8815,8815,210,249,86.0,8.0,6.0,1.0,1.3122758831159445,BWk,7,3.0,54.0,0.0,9.859969837668533,0.5140991060417353,6.885079200863268,0.03788303581925289,2.736500637134395,5.831920271526277,0.39190746751934086,0.5946575743525967,-3.7729421848741715,809.0,82.0,1,0
8816,8816,8816,8816,210,250,86.0,8.0,6.0,1.0,1.9073777370870744,BWk,7,3.0,54.0,0.0,0.03458587477606924,3.171743936547049,7.8443367850838746,6.756411900631367,13.246216725671434,6.438997188824641,0.2531157082429697,-46.06833015143418,-43.959452967319166,801.0,87.0,1,0
8817,8817,8817,8817,210,251,86.0,8.0,6.0,1.0,1.9989318684672528,BWk,7,3.0,54.0,0.0,5.2699594142816455,0.032473836189546405,11.765933127910886,0.5711523969257225,20.963826453298154,1.510038126608642,0.9844888894280512,-38.863487264888136,-3.3174031784765345,863.0,91.0,1,0
8818,8818,8818,8818,210,252,86.0,8.0,6.0,1.0,2.624551766231832,BWk,7,3.0,54.0,0.0,4.4786823961275015,3.850630949351789,8.402702595571295,3.5611346551736887,22.75262569209663,1.9085608831719307,0.11740280940078118,-35.09466070274985,-8.881380444622385,916.0,91.0,1,0
8819,8819,8819,8819,210,253,86.0,8.0,6.0,1.0,3.143358510719509,BWk,7,3.0,54.0,0.0,0.058616288797646396,2.740851141578915,4.206830105276946,8.881025509676423,3.861362356954662,5.570423590259708,0.2585580031899556,-37.371567717563416,-19.431973790843685,915.0,90.0,1,0
8820,8820,8820,8820,210,254,86.0,8.0,6.0,1.0,3.5095750362402214,BWk,7,3.0,54.0,0.0,9.8647702395998,0.21433247294655575,10.626138327949313,0.07209697194143894,8.821143112076937,1.6146841737662485,0.7457393285653521,0.6783426841708577,-1.3364278731336987,902.0,85.0,1,0
8821,8821,8821,8821,210,255,86.0,8.0,6.0,1.0,3.219653620202962,BWk,7,3.0,54.0,0.0,9.783074525590129,0.2331708070577872,5.609213851825731,0.08221738376640556,10.002597587703274,1.6404606637302455,0.5828607941709765,0.6670797943550527,-1.5584773570137305,892.0,82.0,1,0
8822,8822,8822,8822,210,256,86.0,8.0,6.0,1.0,2.9907682917525444,BWk,7,3.0,54.0,0.0,0.2487217608270043,3.1887716647920676,8.872720772433407,1.722203157774734,5.581838472861943,2.814502667619242,0.08102088871814046,0.5919359516955678,-1.556600261389053,860.0,92.0,1,0
8823,8823,8823,8823,210,257,86.0,8.0,6.0,1.0,3.0518043793393304,BWk,7,3.0,54.0,0.0,0.46908707980119,0.062058762243570494,12.663135483921973,3.6440357177334084,18.10691795577517,4.0554519528922555,0.15428702286694984,0.5624279458442323,-7.586547686201861,845.0,91.0,1,0
8824,8824,8824,8824,210,258,86.0,8.0,6.0,1.0,3.204394598306294,BWk,7,3.0,54.0,0.0,9.840379679607821,0.46160257259375986,1.0164162404887687,0.05704124952861874,2.620290758497461,5.570804637205424,0.20874915052580345,0.5550268850436247,-14.907051713404181,927.0,90.0,1,0
8825,8825,8825,8825,210,259,86.0,8.0,6.0,1.0,3.189135576409569,BWk,7,3.0,54.0,0.0,9.403667643449928,1.0051954601222504,1.8138541230497454,0.030024660432533136,1.0631796587414846,1.6658271771261148,0.17284155076700872,0.6076585907030188,-3.8959753246955042,972.0,92.0,1,0
8826,8826,8826,8826,210,260,86.0,8.0,6.0,1.0,4.234378576333285,BSk,7,3.0,54.0,99.96,1.1464908348318685,3.1346847648963303,7.572066986787917,0.859044554607158,8.837334818811186,2.914827558191828,0.0946309489800368,0.6255899960319998,-1.4197462533873226,946.0,92.0,1,1
8827,8827,8827,8827,210,261,86.0,8.0,6.0,1.0,3.799496452277424,BSk,7,3.0,54.0,99.96,1.5668741674502416,0.581253787027404,0.6139819969089103,0.6179436691137223,7.2056684034096445,2.960691840708244,0.0847822449906263,0.6251368519855933,-0.574536213580926,928.0,89.0,1,1
8828,8828,8828,8828,210,262,86.0,8.0,6.0,1.0,4.150453955901469,BSk,7,3.0,54.0,99.96,1.6291932537786251,3.8263882481736435,7.383359981047358,0.5981440999309475,10.817149761737717,2.6708827027109185,0.06818349381720822,0.5735609001563045,-0.4862768404322675,846.0,87.0,1,1
8838,8838,8838,8838,210,272,86.0,8.0,6.0,1.0,3.8147554741741487,BSk,7,3.0,54.0,0.0,0.051059010153916284,0.6134859072113493,1.4425361232471556,0.013937847035278797,16.95467058144016,3.1342485471865587,0.07562979695308314,0.22071951640112475,-0.4238930352995516,860.0,86.0,1,0
8839,8839,8839,8839,210,273,86.0,8.0,6.0,1.0,3.5095750362402214,BSk,7,3.0,54.0,0.0,9.318573595265882,1.8665995008991503,2.2519755311787906,0.024691628780613702,4.410298343681886,1.6528105117641445,0.5472747720106128,0.3150503984368864,-0.690406244277286,866.0,83.0,1,0
8840,8840,8840,8840,210,274,86.0,8.0,6.0,1.0,3.1128404669261163,BSk,7,3.0,54.0,0.0,7.033121400419045,0.8817266079519337,1.2745774100745184,0.06659430020256375,9.756967532332036,9.81665602259418,0.7984551352192395,0.24175228065833754,-8.45806620583385,820.0,81.0,1,0
8841,8841,8841,8841,210,275,86.0,8.0,6.0,1.0,2.2278171969177265,BSk,7,3.0,54.0,0.0,7.905308512242159,0.26019309014259046,0.29319381213146317,0.22622922832292697,16.256986753983277,5.146556552495872,0.05060200010950654,0.31479758906737,-0.27764551787573777,816.0,88.0,1,0
8844,8844,8844,8844,210,279,86.0,8.0,6.0,1.0,1.6784924086366573,BSk,7,3.0,54.0,0.0,8.35389343116712,1.826141811577064,1.9526635794033222,0.028706723392203308,3.114996283673028,8.898120779908563,0.650382002539545,0.20895402040585676,-1.4781603990062573,921.0,92.0,1,0
8846,8846,8846,8846,210,281,86.0,8.0,6.0,1.0,2.548256656748322,BSk,7,3.0,54.0,0.0,7.859662639359919,0.5217186680497166,2.8815832593413235,8.783048376945036,0.8689994550702254,9.820726423340782,0.22384716766577414,0.1250241689972501,-6.9393764401560025,873.0,92.0,1,0
8847,8847,8847,8847,210,282,86.0,8.0,6.0,1.0,2.548256656748322,BSk,7,3.0,54.0,0.0,9.765564447488526,0.2524388297893375,8.312586382035697,7.518327167650679,3.0939398970553245,9.917596683118866,0.17101240617215607,0.0001849930607072947,-2.955728625415758,867.0,90.0,1,0
8848,8848,8848,8848,210,283,86.0,8.0,6.0,1.0,2.6092927443351077,BSk,7,3.0,54.0,0.0,0.04332561732675051,0.7348421660255351,9.324366947572702,0.06435699619794857,14.978209823388699,1.8252472442978676,0.056994244079744544,0.02101871005516598,-0.029607909635561036,899.0,86.0,1,0
8849,8849,8849,8849,210,284,86.0,8.0,6.0,1.0,2.548256656748322,BSk,7,3.0,54.0,1.39,5.158574686759689,0.7291198567422597,12.579959436926261,7.193907355548502,21.89902466134994,3.1855021590500026,0.08065406685826992,0.2839393445646623,-2.5341794100739943,829.0,83.0,1,0
8850,8850,8850,8850,210,285,40.0,39.0,21.0,4.0,2.548256656748322,BSk,10,6.0,62.2,1.39,5.273344911161116,1.6209675266156687,5.433253725154728,5.866175320201238,19.757966037211386,9.8977037653877,0.6659241167763199,0.34781141054638565,-0.017266102076370915,806.0,82.0,1,0
8855,8855,8855,8855,210,290,76.0,16.0,8.0,2.0,0.8545052262150534,Dfb,1,4.0,71.1,2.22,1.6993444715991548,2.8178810879148495,5.689605489016411,3.3193668962757226,10.733622564729561,7.454067847579909,0.6307495304085509,0.20180883289276186,-0.20748957594917306,609.0,48.0,1,0
8862,8862,8862,8862,210,299,76.0,16.0,8.0,2.0,0.9918364232852924,BSk,1,4.0,71.1,2.33,2.747858939949573,5.716343168201509,8.327266265333275,0.16147621109567342,0.06378747106823227,7.114645453559763,0.227804483458905,0.16984640597106226,-0.18728580186312382,564.0,62.0,1,0
8866,8866,8866,8866,210,303,86.0,8.0,6.0,1.0,0.9308003356985068,BSk,10,6.0,62.2,0.22,0.9455463342533748,3.8551926916665535,7.478081245014511,5.651838650376751,16.23819376549846,9.87369701076076,0.8541384693817918,0.000845962805788858,-1.5105950329492157,902.0,84.0,1,0
8867,8867,8867,8867,210,304,86.0,8.0,6.0,1.0,0.8850232700084462,BSk,10,6.0,62.2,49.83,0.8800771540754098,1.0356853074814294,4.945006937290426,4.054979540779075,5.604890771859635,8.650846851921187,0.6380254045197412,0.2752105924108261,-0.5379117001500928,919.0,91.0,1,1
8870,8870,8870,8870,210,307,86.0,8.0,6.0,1.0,0.8850232700084462,BSk,10,6.0,62.2,49.83,1.8984468270603823,6.951244985042472,9.63183920379361,4.015619158790159,15.788255757332074,9.133845148656794,0.7519297665198558,0.005989616298498368,-2.4446788991764308,845.0,89.0,1,1
8871,8871,8871,8871,210,308,86.0,8.0,6.0,1.0,1.0376134889754098,BSk,10,6.0,62.2,50.3,5.765497328365544,6.552178672665189,8.042584199039137,4.9170229225923965,1.9448531597951784,6.328175424106039,0.17891367490604498,0.09970448914905461,-1.8372639973055644,894.0,90.0,1,1
8874,8874,8874,8874,210,311,86.0,8.0,6.0,1.0,2.166781109330941,BSk,10,6.0,62.2,50.3,5.288131299317698,2.3625051939714368,4.91735481666904,0.3365010191143616,0.11659094453365138,8.223094941258392,0.22357100054016354,0.0751044559799815,-0.07518063276806863,889.0,92.0,1,1
8900,8900,8900,8900,210,337,20.0,40.0,40.0,9.0,1.7242694743267464,Cfa,10,6.0,62.2,53.58,0.8961629269087152,1.8641089171885001,5.407000735058978,0.8837771944978048,0.2724965240594803,6.523716236692449,0.926755818883877,0.164630718256215,-0.17490504903799353,875.0,89.0,1,1
8928,8928,8928,8928,210,376,86.0,8.0,6.0,1.0,6.210421911955451,Cfa,14,1.0,62.2,0.0,1.8467161585632896,5.0330485613433655,9.587078835400355,3.1471139688458805,4.659749694720064,9.58625733582896,0.06844789062863647,0.39999995516786824,-0.06865931416402549,953.0,92.0,1,1
8929,8929,8929,8929,210,377,86.0,8.0,6.0,1.0,6.309605554283991,Cfa,14,1.0,62.2,0.0,2.1356932670947453,4.602126681373228,9.16826920631076,3.5816729144064547,5.095368319185467,9.06636383541321,0.17144583446044193,0.39290654244395473,-0.03959537514253597,947.0,91.0,1,1
8935,8935,8935,8935,210,409,,,,4.0,5.783169298847952,Cfa,4,5.0,55.0,6.19,1.792418961065744,5.412939014715117,12.345261416988276,0.35531893953228355,0.24355968915938409,9.401719214571887,0.719433490984764,0.18118414988686182,-1.100677984269097,957.0,90.0,1,0
8937,8937,8937,8937,210,411,86.0,10.0,4.0,1.0,3.143358510719509,Cfa,5,5.0,55.0,6.19,2.39760125891161,4.428858623784955,12.874546345055679,7.524011235697612,13.63033184351415,9.130607638119683,0.1768304185944268,0.5384655060945596,-1.3421367070218952,890.0,92.0,1,0
8947,8947,8947,8947,211,240,20.0,40.0,40.0,9.0,6.088349736781878,Csa,9,9.0,54.0,0.0,0.36358063303423394,0.4496499616879799,2.9926352635014686,1.7230204771545181,5.093361623891512,7.369618170552784,0.9589170122214626,0.33818067032689225,-1.069270588945193,1032.0,101.0,1,0
8955,8955,8955,8955,211,248,86.0,8.0,6.0,1.0,1.953154802777192,BWk,7,3.0,54.0,0.0,9.762753434794105,0.17338279028515516,9.802573721183506,0.3448818662189243,7.517206573846247,9.685928076154042,0.703019514791251,0.46283915115551466,-21.97515234468512,889.0,95.0,1,0
8956,8956,8956,8956,211,249,26.0,63.0,11.0,3.0,2.1820401312276094,BWk,7,3.0,54.0,0.0,9.920143864565086,0.41222061448376934,8.634375352252164,0.39252872548335227,5.6926182240507925,6.4119204684207975,0.7869966121864052,0.5962043864347912,-54.93905545781177,917.0,94.0,1,0
8957,8957,8957,8957,211,250,86.0,8.0,6.0,1.0,2.410925459678083,BWk,7,3.0,54.0,0.0,9.893740671158483,0.195138150494696,7.6087465173892035,0.22530712930556945,5.723046441512936,1.571135449528398,0.5552057404656175,0.6457989422174877,-13.556652750702053,883.0,95.0,1,0
8958,8958,8958,8958,211,251,86.0,8.0,6.0,1.0,2.548256656748322,BWk,7,3.0,54.0,0.0,9.881649926217053,0.14324776811613463,5.4216362870234684,0.15394885864935423,9.655173797191875,1.571291382659109,0.8473737795507604,0.7146692235028134,-5.636309166374532,914.0,91.0,1,0
8959,8959,8959,8959,211,252,86.0,8.0,6.0,1.0,3.3417257953765334,BWk,6,3.0,54.0,0.0,9.678174637520723,0.1604308953756089,7.156487128181459,1.375148917853587,19.998153688800837,2.357675298316858,0.07002296452617701,0.7199530543423442,-5.1703916054045145,960.0,92.0,1,0
8960,8960,8960,8960,211,253,86.0,8.0,6.0,1.0,4.882887006942895,BWk,7,3.0,54.0,0.0,9.889180109348715,0.09786323817125421,13.832389396228075,0.19608932762647296,18.910578836201243,2.1140388268597308,0.1780100489866609,0.7118592139990225,-4.784677929204271,975.0,92.0,1,0
8961,8961,8961,8961,211,254,26.0,63.0,11.0,3.0,5.7679102769512856,BWk,7,3.0,54.0,0.0,7.44535902115746,0.14191653458873255,0.802182702441996,0.18037858035710863,21.51520864680746,1.5027280958164697,0.1094105847198367,0.6897762129120446,-0.7624901065560583,928.0,87.0,1,0
