,index,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
1704,68359,68359,376,1141,86.0,8.0,6.0,1.0,0.9401252935242888,Af,12,1.0,54.0
1705,68381,68381,377,549,88.0,5.0,7.0,1.0,10.0,Aw,2,8.0,35.5
1706,68393,68393,377,563,92.0,0.0,8.0,0.0,8.903639276722403,Aw,9,9.0,54.0
1707,68398,68398,377,783,43.0,29.0,28.0,7.0,2.8992141603723667,Aw,8,9.0,54.0
1708,68409,68409,377,848,89.0,5.0,6.0,0.0,3.2654306858930795,Aw,9,9.0,54.0
1709,68423,68423,377,862,44.0,33.0,23.0,4.0,4.730296787975902,Aw,9,9.0,54.0
1710,68446,68446,378,396,34.0,35.0,31.0,7.0,0.3814755474174376,BWh,7,3.0,54.0
1711,68530,68530,378,1138,86.0,8.0,6.0,1.0,2.265964751659453,Af,2,8.0,35.5
1712,68551,68551,379,552,60.0,13.0,27.0,5.0,6.195162890058782,Aw,9,9.0,54.0
1713,68571,68571,379,784,43.0,29.0,28.0,7.0,2.8839551384756423,Aw,9,9.0,54.0
1714,68610,68610,379,874,89.0,5.0,6.0,0.0,2.464332036316506,Am,9,9.0,54.0
1715,68651,68651,380,568,95.0,3.0,2.0,0.0,7.9270618753338065,As,9,9.0,54.0
1716,68665,68665,380,841,34.0,26.0,40.0,10.0,4.135194934004744,Aw,8,9.0,54.0
1717,68823,68823,382,567,95.0,3.0,2.0,0.0,7.141222247653958,As,7,3.0,54.0
1718,68841,68841,382,793,51.0,22.0,27.0,5.0,4.104676890211351,Aw,8,9.0,54.0
1719,68849,68849,382,835,43.0,29.0,28.0,7.0,8.89600976577407,Aw,8,9.0,54.0
1720,68855,68855,382,848,44.0,33.0,23.0,4.0,2.1438925764858823,Aw,8,9.0,54.0
1721,68859,68859,382,852,89.0,5.0,6.0,0.0,4.150453955901469,Aw,9,9.0,54.0
1722,68869,68869,382,862,51.0,24.0,25.0,5.0,4.730296787975902,BSh,9,9.0,54.0
1723,68879,68879,383,399,47.0,27.0,26.0,5.0,0.1,BWh,7,3.0,54.0
1724,68887,68887,383,473,41.0,37.0,22.0,4.0,1.1574985376771143,Am,2,8.0,35.5
1725,68956,68956,383,865,44.0,33.0,23.0,4.0,6.271457999542236,BSh,9,9.0,54.0
1726,68962,68962,383,874,42.0,26.0,32.0,7.0,3.913939116502661,Am,12,1.0,54.0
1727,68998,68998,384,576,43.0,29.0,28.0,7.0,5.493247882810749,As,9,9.0,54.0
1728,69007,69007,384,797,51.0,22.0,27.0,5.0,3.3722438391699256,Aw,8,9.0,54.0
1729,69038,69038,384,862,51.0,24.0,25.0,5.0,3.4943160143434966,BSh,9,9.0,54.0
1730,69042,69042,384,866,44.0,33.0,23.0,4.0,4.043640802624567,Aw,9,9.0,54.0
1731,69131,69131,385,871,43.0,29.0,28.0,7.0,9.002822919050914,Aw,9,9.0,54.0
1732,69132,69132,385,872,43.0,29.0,28.0,7.0,9.66659037155722,Aw,9,9.0,54.0
1733,69185,69185,386,576,51.0,5.0,44.0,8.0,6.134126802471997,As,10,6.0,62.2
1734,69189,69189,386,775,89.0,6.0,5.0,0.0,5.8136873426413445,Aw,9,9.0,54.0
1735,69198,69198,386,820,43.0,29.0,28.0,7.0,2.349889372091297,Aw,8,9.0,54.0
1736,69206,69206,386,849,44.0,33.0,23.0,4.0,4.150453955901469,Aw,8,9.0,54.0
1737,69207,69207,386,850,44.0,33.0,23.0,4.0,3.685053788052216,Aw,8,9.0,54.0
1738,69254,69254,387,538,88.0,4.0,8.0,1.0,5.34828717479212,Aw,9,9.0,54.0
1739,69257,69257,387,543,33.0,21.0,46.0,10.0,3.730830853742305,Aw,9,9.0,54.0
1740,69267,69267,387,553,60.0,13.0,27.0,5.0,6.3782711528191385,Aw,9,9.0,54.0
1741,69380,69380,388,560,73.0,2.0,25.0,5.0,6.4240482185092,Aw,9,9.0,54.0
1742,69390,69390,388,571,51.0,5.0,44.0,8.0,6.691081101701401,Aw,7,3.0,54.0
1743,69432,69432,388,863,44.0,33.0,23.0,4.0,1.8768596932936816,BSh,9,9.0,54.0
1744,69433,69433,388,864,50.0,30.0,20.0,4.0,2.3193713282979047,Aw,9,9.0,54.0
1745,69519,69519,389,827,54.0,25.0,21.0,5.0,7.202258335240742,Aw,8,9.0,54.0
1746,69571,69571,390,530,27.0,25.0,48.0,10.0,2.8229190508888564,Aw,9,9.0,54.0
1747,69576,69576,390,535,88.0,4.0,8.0,1.0,4.409857328145278,Aw,9,9.0,54.0
1748,69597,69597,390,563,95.0,1.0,4.0,0.0,5.996795605401701,BSh,9,9.0,54.0
1749,69655,69655,390,1168,86.0,8.0,6.0,1.0,0.3204394598306521,Am,12,1.0,54.0
1750,69696,69696,391,558,95.0,1.0,4.0,0.0,4.600595101853997,BSh,9,9.0,54.0
1751,69734,69734,391,856,44.0,33.0,23.0,4.0,5.828946364538068,Aw,8,9.0,54.0
1752,69765,69765,392,422,29.0,39.0,32.0,7.0,1.9378957808804955,Am,2,8.0,35.5
1753,69834,69834,392,856,45.0,31.0,24.0,4.0,5.462729839017356,Aw,8,9.0,54.0
1754,69884,69884,393,553,91.0,4.0,5.0,0.0,1.8921187151904064,BSh,8,9.0,54.0
1755,69885,69885,393,554,39.0,14.0,47.0,10.0,1.8616006713970137,BSh,8,9.0,54.0
1756,69887,69887,393,556,95.0,1.0,4.0,0.0,2.4872205691615363,BSh,9,9.0,54.0
1757,69897,69897,393,566,43.0,29.0,28.0,7.0,4.669260700389144,As,7,3.0,54.0
1758,69935,69935,393,860,89.0,5.0,6.0,0.0,6.408789196612531,Cwb,9,9.0,54.0
1759,69969,69969,394,531,27.0,25.0,48.0,10.0,4.119935912108076,Aw,9,9.0,54.0
1760,69973,69973,394,535,88.0,4.0,8.0,1.0,2.6398107881285284,Aw,9,9.0,54.0
1761,69975,69975,394,537,88.0,4.0,8.0,1.0,4.79896238651105,Aw,9,9.0,54.0
1762,69977,69977,394,539,88.0,4.0,8.0,1.0,6.4240482185092,Aw,9,9.0,54.0
1763,69980,69980,394,542,88.0,4.0,8.0,1.0,5.737392233157891,Aw,9,9.0,54.0
1764,69981,69981,394,553,91.0,4.0,5.0,0.0,2.2583352407111192,BSh,8,9.0,54.0
1765,69994,69994,394,566,43.0,29.0,28.0,7.0,4.1962310215915295,BSh,7,3.0,54.0
1766,71021,71021,404,777,44.0,35.0,21.0,4.0,3.7079423208972457,BSh,9,9.0,54.0
1767,71036,71036,404,828,51.0,22.0,27.0,5.0,8.834973678187284,Cwa,8,9.0,54.0
1768,71066,71066,404,878,54.0,24.0,22.0,5.0,5.8136873426413445,Aw,9,9.0,54.0
1769,71102,71102,405,537,92.0,0.0,8.0,0.0,3.692683299000578,Aw,9,9.0,54.0
1770,71172,71172,405,871,54.0,24.0,22.0,5.0,5.142290379186704,Aw,9,9.0,54.0
1771,71173,71173,405,872,54.0,24.0,22.0,5.0,4.9362935835813175,Aw,9,9.0,54.0
1772,71226,71226,406,557,73.0,2.0,25.0,5.0,4.760814831769324,Aw,9,9.0,54.0
1773,71227,71227,406,558,95.0,3.0,2.0,0.0,3.143358510719509,Aw,9,9.0,54.0
1774,71246,71246,406,786,35.0,43.0,22.0,4.0,5.165178912031762,BSh,8,9.0,54.0
1775,71270,71270,406,844,47.0,29.0,24.0,4.0,7.339589532310982,Cwa,8,9.0,54.0
1776,71366,71366,407,786,38.0,39.0,23.0,4.0,3.2501716639963547,BSh,9,9.0,54.0
1777,71370,71370,407,790,15.0,30.0,55.0,10.0,6.439307240405924,Cwa,8,9.0,54.0
1778,71371,71371,407,791,39.0,42.0,19.0,4.0,4.104676890211351,Cwa,8,9.0,54.0
1779,71468,71468,408,559,83.0,2.0,15.0,2.0,3.7689784084840308,Aw,9,9.0,54.0
1780,71469,71469,408,560,83.0,2.0,15.0,2.0,2.754253452353737,Aw,10,6.0,62.2
1781,71476,71476,408,567,52.0,11.0,37.0,8.0,5.661097123674381,Af,2,8.0,35.5
1782,71487,71487,408,786,38.0,39.0,23.0,4.0,3.097581445029391,BSh,9,9.0,54.0
1783,71495,71495,408,804,72.0,14.0,14.0,2.0,0.5180268389241206,Aw,10,6.0,62.2
1784,71496,71496,408,805,72.0,14.0,14.0,2.0,0.20826869442118534,Aw,5,7.0,55.0
1785,71499,71499,408,808,72.0,14.0,14.0,2.0,0.10384612124146164,Aw,5,7.0,55.0
1786,71501,71501,408,810,72.0,14.0,14.0,2.0,0.5527156820359427,Cwa,5,5.0,55.0
1787,71508,71508,408,848,35.0,54.0,11.0,3.0,4.0894178683146825,Cwa,9,9.0,54.0
1788,71512,71512,408,852,47.0,29.0,24.0,4.0,6.790264744029912,Cwa,9,9.0,54.0
1789,71527,71527,408,1288,76.0,14.0,10.0,2.0,3.3875028610666504,Aw,8,9.0,54.0
1790,71560,71560,409,512,51.0,26.0,23.0,5.0,3.4485389486534075,Aw,2,8.0,35.5
1791,71564,71564,409,516,28.0,22.0,50.0,10.0,0.6942854962997274,Aw,10,6.0,62.2
1792,71581,71581,409,533,50.0,27.0,23.0,5.0,2.8229190508888564,Aw,9,9.0,54.0
1793,71626,71626,409,805,72.0,14.0,14.0,2.0,1.0799148885668013,Aw,9,9.0,54.0
1794,71672,71672,410,451,28.0,20.0,52.0,10.0,1.3504234378576712,Am,2,8.0,35.5
1795,71696,71696,410,498,41.0,37.0,22.0,4.0,7.705806057831694,Aw,2,8.0,35.5
1796,71701,71701,410,511,51.0,26.0,23.0,5.0,2.838178072785581,Aw,2,8.0,35.5
1797,71719,71719,410,529,50.0,27.0,23.0,5.0,5.51613641565578,Aw,9,9.0,54.0
1798,71762,71762,410,789,66.0,10.0,24.0,5.0,4.0894178683146825,BSh,8,9.0,54.0
1799,71764,71764,410,804,72.0,14.0,14.0,2.0,0.2084382391089258,Aw,10,6.0,62.2
1800,71765,71765,410,805,72.0,14.0,14.0,2.0,1.0760153607487577,Aw,9,9.0,54.0
1801,71766,71766,410,806,72.0,14.0,14.0,2.0,1.162076244246124,Aw,9,9.0,54.0
1802,71770,71770,410,810,36.0,43.0,21.0,4.0,3.8071259632257854,Cwa,2,5.0,35.5
1803,71818,71818,411,420,34.0,35.0,31.0,7.0,2.517738612954929,ET,10,6.0,62.2
1804,71831,71831,411,462,31.0,49.0,20.0,4.0,0.5416952773327637,Aw,10,6.0,62.2
1805,71865,71865,411,520,52.0,24.0,24.0,5.0,4.9744411383230736,Aw,9,9.0,54.0
1806,71920,71920,411,805,34.0,44.0,22.0,4.0,0.3713028661529976,Aw,9,9.0,54.0
1807,71995,71995,412,453,36.0,43.0,21.0,4.0,1.2511380687165077,Am,10,6.0,62.2
1808,74018,74018,421,865,21.0,25.0,54.0,10.0,5.661097123674381,Cwa,9,9.0,54.0
1809,74111,74111,422,501,40.0,37.0,23.0,4.0,2.655069810025225,Aw,9,9.0,54.0
1810,74142,74142,422,533,28.0,22.0,50.0,10.0,5.53902494850081,Aw,9,9.0,54.0
1811,74207,74207,422,817,35.0,40.0,25.0,4.0,5.096513313496644,Cwa,9,9.0,54.0
1812,74210,74210,422,820,35.0,40.0,25.0,4.0,4.53192950331885,Cwa,9,9.0,54.0
1813,74218,74218,422,833,75.0,15.0,10.0,2.0,5.264362554360275,Cwa,9,9.0,54.0
1814,74259,74259,422,912,32.0,49.0,19.0,4.0,0.5416952773327637,Am,9,9.0,54.0
1815,74276,74276,422,1237,86.0,10.0,4.0,1.0,7.995727473868924,BSh,7,3.0,54.0
1816,74417,74417,423,801,34.0,44.0,22.0,4.0,4.516670481422182,BSh,9,9.0,54.0
1817,74430,74430,423,814,45.0,36.0,19.0,4.0,6.363012130922414,Cwa,9,9.0,54.0
1818,74431,74431,423,815,45.0,36.0,19.0,4.0,6.363012130922414,Cwa,9,9.0,54.0
1819,74495,74495,423,1225,86.0,8.0,6.0,1.0,8.018616006713982,Aw,7,3.0,54.0
1820,74510,74510,423,1240,86.0,10.0,4.0,1.0,4.638742656595753,BSh,7,3.0,54.0
1821,74523,74523,423,1254,86.0,8.0,6.0,1.0,10.0,BSh,9,9.0,54.0
1822,74590,74590,424,515,52.0,24.0,24.0,5.0,4.760814831769324,Aw,9,9.0,54.0
1823,74688,74688,424,835,51.0,22.0,27.0,5.0,5.065995269703251,Aw,9,9.0,54.0
1824,74726,74726,424,907,32.0,49.0,19.0,4.0,1.5640497444114203,Aw,9,9.0,54.0
1825,74747,74747,424,1237,23.0,29.0,48.0,10.0,4.554818036163908,BSh,10,6.0,62.2
1826,74759,74759,424,1249,86.0,8.0,6.0,1.0,10.0,BSh,7,3.0,54.0
1827,74782,74782,424,1296,37.0,46.0,17.0,4.0,10.0,Aw,9,9.0,54.0
1828,74851,74851,425,536,82.0,9.0,9.0,1.0,7.309071488517588,Aw,9,9.0,54.0
1829,74892,74892,425,801,41.0,40.0,19.0,4.0,5.081254291599919,BSh,9,9.0,54.0
1830,74910,74910,425,819,35.0,40.0,25.0,4.0,4.5242999923705165,Cwa,9,9.0,54.0
1831,74936,74936,425,848,34.0,30.0,36.0,7.0,3.700312809948912,BSh,9,9.0,54.0
1832,74995,74995,425,1249,26.0,63.0,11.0,3.0,10.0,BSh,7,3.0,54.0
1833,81011,81011,449,1208,76.0,14.0,10.0,2.0,2.3651483939879654,BWh,7,3.0,54.0
1834,81072,81072,449,1308,76.0,14.0,10.0,2.0,1.6937514305333252,BSh,7,3.0,54.0
1835,81100,81100,450,501,47.0,29.0,24.0,4.0,3.2654306858930795,Am,9,9.0,54.0
1836,81120,81120,450,522,47.0,29.0,24.0,4.0,2.8610666056306115,Cfa,14,1.0,62.2
1837,81151,81151,450,799,30.0,38.0,32.0,7.0,10.0,BWh,10,6.0,62.2
1838,81208,81208,450,856,38.0,36.0,26.0,4.0,6.324864576180687,Aw,9,9.0,54.0
1839,81217,81217,450,901,32.0,49.0,19.0,4.0,6.179903868162057,Cfa,9,9.0,54.0
1840,81221,81221,450,905,86.0,8.0,6.0,1.0,2.8839551384756423,Cfa,9,9.0,54.0
1841,81241,81241,450,1200,37.0,46.0,17.0,4.0,10.0,BWh,7,3.0,54.0
1842,81276,81276,450,1276,23.0,29.0,48.0,10.0,1.6174563210498718,BWh,7,3.0,54.0
1843,81326,81326,451,471,14.0,39.0,47.0,10.0,7.255664911879165,Cwa,4,5.0,55.0
1844,81344,81344,451,506,47.0,29.0,24.0,4.0,2.8839551384756423,Aw,10,6.0,62.2
1845,81396,81396,451,803,94.0,4.0,2.0,0.0,1.5411612115663615,BSh,8,9.0,54.0
1846,81405,81405,451,812,94.0,4.0,2.0,0.0,10.0,BSh,9,9.0,54.0
1847,81417,81417,451,824,43.0,29.0,28.0,7.0,1.0986495765621953,BSh,9,9.0,54.0
1848,81441,81441,451,848,38.0,36.0,26.0,4.0,5.447470817120661,BSh,9,9.0,54.0
1849,81585,81585,452,513,47.0,29.0,24.0,4.0,2.8076600289921885,Cfa,12,1.0,54.0
1850,81644,81644,452,817,76.0,4.0,20.0,5.0,10.0,BSh,9,9.0,54.0
1851,81649,81649,452,822,76.0,2.0,22.0,5.0,1.0528725108720778,BSh,9,9.0,54.0
1852,81692,81692,452,902,42.0,38.0,20.0,4.0,6.210421911955451,Cfa,9,9.0,54.0
1853,81714,81714,452,1193,76.0,14.0,10.0,2.0,6.347753109025718,BWh,7,3.0,54.0
1854,81771,81771,452,1307,32.0,43.0,25.0,4.0,1.0376134889754098,BSh,7,3.0,54.0
1855,81807,81807,453,509,88.0,4.0,8.0,1.0,2.6398107881285,Cfa,9,9.0,54.0
1856,81808,81808,453,510,88.0,4.0,8.0,1.0,2.517738612954929,Cfa,9,9.0,54.0
1857,81853,81853,453,804,87.0,2.0,11.0,1.0,10.0,BWh,10,6.0,62.2
1858,81857,81857,453,808,94.0,4.0,2.0,0.0,10.0,BSh,10,6.0,62.2
1859,81861,81861,453,812,94.0,4.0,2.0,0.0,10.0,BSh,9,9.0,54.0
1860,81977,81977,453,1275,26.0,63.0,11.0,3.0,10.0,BWh,7,3.0,54.0
1861,87028,87028,478,806,89.0,5.0,6.0,0.0,0.5645838101777939,BWh,7,3.0,54.0
1862,87052,87052,478,830,26.0,63.0,11.0,3.0,1.1749446860456487,Cfb,10,6.0,62.2
1863,87063,87063,478,841,50.0,30.0,20.0,4.0,1.2054627298390417,Cfb,9,9.0,54.0
1864,87066,87066,478,1182,76.0,14.0,10.0,2.0,2.3346303501945727,Csa,12,1.0,54.0
1865,87096,87096,478,1214,86.0,8.0,6.0,1.0,0.8545052262150534,BWh,7,3.0,54.0
1866,87120,87120,478,1288,32.0,43.0,25.0,4.0,2.3117418173495423,BWh,7,3.0,54.0
1867,87127,87127,478,1301,32.0,43.0,25.0,4.0,10.0,BSh,7,3.0,54.0
1868,87208,87208,479,500,51.0,5.0,44.0,8.0,0.4730296787976158,Cfa,10,6.0,62.2
1869,87241,87241,479,817,57.0,19.0,24.0,5.0,1.6784924086366289,BSh,7,3.0,54.0
1870,87260,87260,479,837,51.0,22.0,27.0,5.0,2.098115510795793,Cwb,9,9.0,54.0
1871,87331,87331,479,1301,32.0,43.0,25.0,4.0,10.0,BSh,7,3.0,54.0
1872,87332,87332,479,1302,32.0,43.0,25.0,4.0,9.590295262073738,BSh,7,3.0,54.0
1873,87346,87346,479,1316,32.0,43.0,25.0,4.0,0.6561379415579722,Cfa,7,3.0,54.0
1874,87380,87380,480,467,39.0,40.0,21.0,4.0,9.3308918898299,Cfa,10,6.0,62.2
1875,87398,87398,480,490,64.0,4.0,32.0,5.0,0.5111772335393711,Cfa,10,6.0,62.2
1876,87413,87413,480,505,51.0,5.0,44.0,8.0,0.5951018539712152,Cfa,9,9.0,54.0
1877,87441,87441,480,821,35.0,37.0,28.0,7.0,1.815823605706896,BSk,7,3.0,54.0
1878,87452,87452,480,832,26.0,63.0,11.0,3.0,0.9002822919051141,Cfb,7,3.0,54.0
1879,87453,87453,480,833,26.0,63.0,11.0,3.0,0.9155413138018388,Cfb,7,3.0,54.0
1880,87485,87485,480,1204,42.0,34.0,24.0,4.0,8.567940794995081,BSh,7,3.0,54.0
1881,87573,87573,481,451,41.0,40.0,19.0,4.0,0.5493247882811261,BWh,7,3.0,54.0
1882,87575,87575,481,453,41.0,40.0,19.0,4.0,1.014724956130351,BSh,7,3.0,54.0
1883,87648,87648,481,819,62.0,18.0,20.0,5.0,1.1749446860456487,BSk,7,3.0,54.0
1884,87658,87658,481,829,35.0,37.0,28.0,7.0,1.4801251239795759,Cfb,7,3.0,54.0
1885,87662,87662,481,833,51.0,22.0,27.0,5.0,1.022354467078685,Cfb,10,6.0,62.2
1886,87743,87743,481,1292,32.0,43.0,25.0,4.0,1.846341649500289,BWh,7,3.0,54.0
1887,87745,87745,481,1294,32.0,43.0,25.0,4.0,10.0,BWh,7,3.0,54.0
1888,87755,87755,481,1304,76.0,14.0,10.0,2.0,4.348821240558493,BSh,7,3.0,54.0
1889,87786,87786,482,451,41.0,40.0,19.0,4.0,0.4882887006943406,BWh,7,3.0,54.0
1890,87803,87803,482,473,39.0,40.0,21.0,4.0,1.831082627603621,Cfa,12,1.0,54.0
1891,87811,87811,482,483,34.0,48.0,18.0,4.0,2.105745021744156,Cfa,10,6.0,62.2
1892,87818,87818,482,491,35.0,37.0,28.0,7.0,1.1062790875105293,Cfa,10,6.0,62.2
1893,87860,87860,482,824,63.0,16.0,21.0,5.0,2.0904859998474308,BSk,7,3.0,54.0
1894,87862,87862,482,826,42.0,26.0,32.0,7.0,2.273594262607787,BSk,10,6.0,62.2
1895,87873,87873,482,837,63.0,16.0,21.0,5.0,1.0376134889754098,Cfb,9,9.0,54.0
1896,87948,87948,482,1273,41.0,40.0,19.0,4.0,1.1291676203555878,BWh,7,3.0,54.0
1897,87949,87949,482,1274,41.0,40.0,19.0,4.0,1.0986495765621953,BSk,7,3.0,54.0
1898,87971,87971,482,1310,32.0,43.0,25.0,4.0,2.548256656748322,BSh,7,3.0,54.0
1899,87985,87985,482,1325,32.0,43.0,25.0,4.0,2.548256656748322,Cfb,9,9.0,54.0
1900,88012,88012,483,472,39.0,40.0,21.0,4.0,10.0,Cfa,12,1.0,54.0
1901,88042,88042,483,511,27.0,25.0,48.0,10.0,1.2207217517357662,Cfa,9,9.0,54.0
1902,88070,88070,483,821,63.0,16.0,21.0,5.0,1.9073777370870744,BSk,7,3.0,54.0
1903,88071,88071,483,822,63.0,16.0,21.0,5.0,2.0752269779507633,BSk,7,3.0,54.0
1904,88151,88151,483,1248,42.0,34.0,24.0,4.0,0.6866559853513651,BWk,7,3.0,54.0
1905,88156,88156,483,1253,37.0,42.0,21.0,4.0,0.671396963454697,BWh,7,3.0,54.0
1906,88210,88210,484,443,34.0,48.0,18.0,4.0,0.3967345693141624,BWk,7,3.0,54.0
1907,88219,88219,484,454,34.0,48.0,18.0,4.0,0.671396963454697,BSh,7,3.0,54.0
1908,88259,88259,484,499,51.0,5.0,44.0,8.0,0.7553215838865128,Cfa,10,6.0,62.2
1909,88266,88266,484,792,43.0,29.0,28.0,7.0,2.1972991531243338,BWk,10,6.0,62.2
1910,88328,88328,484,1200,86.0,8.0,6.0,1.0,1.8921187151904064,BSk,7,3.0,54.0
1911,88382,88382,484,1258,41.0,40.0,19.0,4.0,0.671396963454697,BWk,7,3.0,54.0
1912,88452,88452,485,461,34.0,48.0,18.0,4.0,0.8392462043183286,Cwb,10,6.0,62.2
1913,88464,88464,485,474,39.0,40.0,21.0,4.0,2.1210040436408235,Cfa,12,1.0,54.0
1914,88556,88556,485,1202,35.0,43.0,22.0,4.0,2.166781109330941,BSk,7,3.0,54.0
1915,88565,88565,485,1213,74.0,16.0,10.0,2.0,4.371709773403552,BWh,7,3.0,54.0
1916,88584,88584,485,1237,72.0,16.0,12.0,2.0,10.0,BWk,7,3.0,54.0
1917,88609,88609,485,1293,76.0,14.0,10.0,2.0,10.0,BWh,7,3.0,54.0
1918,88665,88665,486,464,39.0,40.0,21.0,4.0,3.0212863355459376,Cwa,12,1.0,54.0
1919,88710,88710,486,797,51.0,22.0,27.0,5.0,2.1210040436408235,BSk,7,3.0,54.0
1920,88758,88758,486,1195,76.0,14.0,10.0,2.0,1.7853055619135034,BSk,7,3.0,54.0
1921,88762,88762,486,1199,76.0,14.0,10.0,2.0,2.0294499122606453,BSk,7,3.0,54.0
1922,88788,88788,486,1232,72.0,16.0,12.0,2.0,1.6784924086366573,BSk,7,3.0,54.0
1923,88805,88805,486,1274,41.0,40.0,19.0,4.0,3.967345693141112,BSk,7,3.0,54.0
1924,88832,88832,486,1313,37.0,46.0,17.0,4.0,10.0,Cfa,12,1.0,54.0
1925,88868,88868,487,463,39.0,40.0,21.0,4.0,10.0,Cwa,12,1.0,54.0
1926,88881,88881,487,478,34.0,48.0,18.0,4.0,1.586938277256479,Cfa,12,1.0,54.0
1927,88940,88940,487,823,51.0,22.0,27.0,5.0,1.1749446860456487,BSk,7,3.0,54.0
1928,88951,88951,487,834,50.0,30.0,20.0,4.0,1.0376134889754098,Cfb,9,9.0,54.0
1929,89017,89017,487,1302,86.0,8.0,6.0,1.0,3.982604715037781,BSh,7,3.0,54.0
1930,89035,89035,487,1320,39.0,39.0,22.0,4.0,1.846341649500289,Cfa,2,5.0,35.5
1931,89043,89043,488,442,34.0,48.0,18.0,4.0,0.9432957791850396,BSk,7,3.0,54.0
1932,89066,89066,488,465,39.0,40.0,21.0,4.0,5.050736247806526,Cfa,12,1.0,54.0
1933,89089,89089,488,489,43.0,29.0,28.0,7.0,1.3275349050126124,Cfa,10,6.0,62.2
1934,89099,89099,488,499,40.0,31.0,29.0,7.0,0.9918364232853208,Cfa,10,6.0,62.2
1935,89127,89127,488,812,58.0,25.0,17.0,2.0,0.5645838101777939,BWk,7,3.0,54.0
1936,89144,89144,488,829,42.0,26.0,32.0,7.0,1.007095445182017,Cfb,10,6.0,62.2
1937,89175,89175,488,1218,72.0,16.0,12.0,2.0,10.0,BWk,7,3.0,54.0
1938,89231,89231,488,1324,26.0,63.0,11.0,3.0,2.3346303501945727,Cfb,2,5.0,35.5
1939,89261,89261,489,467,39.0,40.0,21.0,4.0,3.8300144960708167,Cfa,12,1.0,54.0
1940,89294,89294,489,503,40.0,31.0,29.0,7.0,0.8697642481117214,Cfa,10,6.0,62.2
1941,89311,89311,489,807,43.0,29.0,28.0,7.0,0.4577706569009479,BWk,7,3.0,54.0
1942,89362,89362,489,1216,72.0,16.0,12.0,2.0,3.463797970550104,BSk,7,3.0,54.0
1943,89378,89378,489,1268,41.0,40.0,19.0,4.0,0.9918364232852924,BWk,7,3.0,54.0
1944,89387,89387,489,1279,41.0,40.0,19.0,4.0,1.022354467078685,BSk,7,3.0,54.0
1945,89442,89442,490,460,34.0,48.0,18.0,4.0,1.2054627298390417,Cwb,7,3.0,54.0
1946,89443,89443,490,461,39.0,40.0,21.0,4.0,1.0986495765621953,Cwb,12,1.0,54.0
1947,89542,89542,490,1217,72.0,16.0,12.0,2.0,2.426184481574751,BSk,7,3.0,54.0
1948,89590,89590,490,1312,37.0,46.0,17.0,4.0,10.0,Cfa,12,1.0,54.0
1949,89599,89599,491,435,72.0,5.0,23.0,5.0,5.127031357290036,Csb,6,3.0,54.0
1950,89605,89605,491,445,41.0,40.0,19.0,4.0,7.232776379034135,BWk,7,3.0,54.0
1951,89654,89654,491,504,34.0,35.0,31.0,7.0,0.837838983410102,Cfa,10,6.0,62.2
1952,89701,89701,491,1192,76.0,14.0,10.0,2.0,1.8921187151904064,Csa,12,1.0,54.0
1953,89710,89710,491,1202,86.0,8.0,6.0,1.0,1.6937514305333252,BSk,1,4.0,71.1
1954,89717,89717,491,1258,35.0,54.0,11.0,3.0,1.8921187151904064,Csb,12,1.0,54.0
1955,89756,89756,491,1300,41.0,40.0,19.0,4.0,4.898146028839591,BSk,7,3.0,54.0
1956,89775,89775,491,1325,42.0,38.0,20.0,4.0,3.2806897077897474,Cfa,2,5.0,35.5
1957,89808,89808,492,472,39.0,40.0,21.0,4.0,7.209887846189075,Cfa,12,1.0,54.0
1958,89814,89814,492,479,34.0,48.0,18.0,4.0,2.9907682917525444,Cfa,2,5.0,35.5
1959,89829,89829,492,495,35.0,37.0,28.0,7.0,1.1444266422522558,Cfa,10,6.0,62.2
1960,89831,89831,492,497,35.0,37.0,28.0,7.0,0.7171740291447861,Cfa,10,6.0,62.2
1961,89855,89855,492,813,43.0,29.0,28.0,7.0,0.8239871824216607,BSk,7,3.0,54.0
1962,89880,89880,492,1193,74.0,16.0,10.0,2.0,1.6784924086366573,Csa,7,3.0,54.0
1963,89886,89886,492,1199,72.0,16.0,12.0,2.0,1.586938277256479,BSk,12,1.0,54.0
1964,89889,89889,492,1202,72.0,16.0,12.0,2.0,2.517738612954929,BSk,5,5.0,55.0
1965,89895,89895,492,1214,72.0,16.0,12.0,2.0,0.4730296787976158,BSk,1,4.0,71.1
1966,89914,89914,492,1281,41.0,40.0,19.0,4.0,10.0,BWk,7,3.0,54.0
1967,89915,89915,492,1282,41.0,40.0,19.0,4.0,10.0,BWk,7,3.0,54.0
1968,89918,89918,492,1285,41.0,40.0,19.0,4.0,6.157015335317028,BWk,7,3.0,54.0
1969,89983,89983,493,471,39.0,40.0,21.0,4.0,3.303578240634806,Cfa,12,1.0,54.0
1970,89991,89991,493,479,34.0,48.0,18.0,4.0,1.4419775692378494,Cfa,12,1.0,54.0
1971,89998,89998,493,488,50.0,30.0,20.0,4.0,0.8087281605249359,Cfa,12,1.0,54.0
1972,90000,90000,493,490,54.0,25.0,21.0,5.0,0.8087281605249359,Cfa,12,1.0,54.0
1973,90002,90002,493,492,54.0,25.0,21.0,5.0,1.1978332188907077,Cfa,10,6.0,62.2
